model,data_augmentations,instance_id,train_trial_index,score,score_name,unique_id_inc_seed,split,sub_split
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id49,0,1.0,quasi_exact_match,raft:subset=tai_safety_research_id49_0,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id10,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id10_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id11,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id11_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id12,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id12_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id13,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id13_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id14,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id14_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id15,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id15_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id16,1,0.0,quasi_exact_match,raft:subset=tai_safety_research_id16_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id17,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id17_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id18,1,0.0,quasi_exact_match,raft:subset=tai_safety_research_id18_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id19,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id19_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id20,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id20_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id21,1,0.0,quasi_exact_match,raft:subset=tai_safety_research_id21_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id22,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id22_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id23,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id23_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id24,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id24_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id25,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id25_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id26,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id26_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id27,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id27_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id28,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id28_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id29,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id29_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id30,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id30_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id31,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id31_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id32,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id32_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id33,1,0.0,quasi_exact_match,raft:subset=tai_safety_research_id33_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id34,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id34_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id35,1,0.0,quasi_exact_match,raft:subset=tai_safety_research_id35_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id36,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id36_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id37,1,0.0,quasi_exact_match,raft:subset=tai_safety_research_id37_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id38,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id38_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id39,1,0.0,quasi_exact_match,raft:subset=tai_safety_research_id39_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id40,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id40_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id41,1,0.0,quasi_exact_match,raft:subset=tai_safety_research_id41_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id42,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id42_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id43,1,0.0,quasi_exact_match,raft:subset=tai_safety_research_id43_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id44,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id44_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id45,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id45_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id46,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id46_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id47,1,0.0,quasi_exact_match,raft:subset=tai_safety_research_id47_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id48,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id48_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id49,1,1.0,quasi_exact_match,raft:subset=tai_safety_research_id49_1,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id10,2,0.0,quasi_exact_match,raft:subset=tai_safety_research_id10_2,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id11,2,1.0,quasi_exact_match,raft:subset=tai_safety_research_id11_2,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id12,2,1.0,quasi_exact_match,raft:subset=tai_safety_research_id12_2,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id13,2,1.0,quasi_exact_match,raft:subset=tai_safety_research_id13_2,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id14,2,1.0,quasi_exact_match,raft:subset=tai_safety_research_id14_2,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id15,2,1.0,quasi_exact_match,raft:subset=tai_safety_research_id15_2,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id16,2,1.0,quasi_exact_match,raft:subset=tai_safety_research_id16_2,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id17,2,1.0,quasi_exact_match,raft:subset=tai_safety_research_id17_2,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id18,2,0.0,quasi_exact_match,raft:subset=tai_safety_research_id18_2,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id19,2,1.0,quasi_exact_match,raft:subset=tai_safety_research_id19_2,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id20,2,1.0,quasi_exact_match,raft:subset=tai_safety_research_id20_2,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id21,2,0.0,quasi_exact_match,raft:subset=tai_safety_research_id21_2,test,
openai_gpt-3.5-turbo-0301,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/raft:subset=tai_safety_research,model=openai_gpt-3.5-turbo-0301,data_augmentation=canonical",id22,2,1.0,quasi_exact_match,raft:subset=tai_safety_research_id22_2,test,
