model,data_augmentations,instance_id,train_trial_index,score,score_name,unique_id_inc_seed,split,sub_split
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11344,0,1.0,quasi_exact_match,boolq_id11344_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11740,0,1.0,quasi_exact_match,boolq_id11740_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11169,0,1.0,quasi_exact_match,boolq_id11169_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11268,0,1.0,quasi_exact_match,boolq_id11268_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10175,0,1.0,quasi_exact_match,boolq_id10175_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11258,0,1.0,quasi_exact_match,boolq_id11258_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10871,0,1.0,quasi_exact_match,boolq_id10871_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11238,0,1.0,quasi_exact_match,boolq_id11238_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10081,0,1.0,quasi_exact_match,boolq_id10081_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11361,0,1.0,quasi_exact_match,boolq_id11361_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11476,0,1.0,quasi_exact_match,boolq_id11476_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10279,0,1.0,quasi_exact_match,boolq_id10279_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11417,0,1.0,quasi_exact_match,boolq_id11417_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11127,0,1.0,quasi_exact_match,boolq_id11127_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11882,0,0.0,quasi_exact_match,boolq_id11882_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12546,0,1.0,quasi_exact_match,boolq_id12546_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12634,0,1.0,quasi_exact_match,boolq_id12634_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12004,0,1.0,quasi_exact_match,boolq_id12004_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10294,0,0.0,quasi_exact_match,boolq_id10294_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10422,0,1.0,quasi_exact_match,boolq_id10422_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10014,0,0.0,quasi_exact_match,boolq_id10014_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10659,0,1.0,quasi_exact_match,boolq_id10659_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id9944,0,1.0,quasi_exact_match,boolq_id9944_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10113,0,1.0,quasi_exact_match,boolq_id10113_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10922,0,1.0,quasi_exact_match,boolq_id10922_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12505,0,0.0,quasi_exact_match,boolq_id12505_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10325,0,1.0,quasi_exact_match,boolq_id10325_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id9907,0,1.0,quasi_exact_match,boolq_id9907_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11681,0,1.0,quasi_exact_match,boolq_id11681_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11893,0,1.0,quasi_exact_match,boolq_id11893_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11850,0,1.0,quasi_exact_match,boolq_id11850_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11876,0,1.0,quasi_exact_match,boolq_id11876_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12218,0,1.0,quasi_exact_match,boolq_id12218_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12076,0,1.0,quasi_exact_match,boolq_id12076_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10549,0,1.0,quasi_exact_match,boolq_id10549_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10361,0,1.0,quasi_exact_match,boolq_id10361_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id9437,0,1.0,quasi_exact_match,boolq_id9437_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11887,0,1.0,quasi_exact_match,boolq_id11887_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11656,0,1.0,quasi_exact_match,boolq_id11656_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id9738,0,1.0,quasi_exact_match,boolq_id9738_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11506,0,1.0,quasi_exact_match,boolq_id11506_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11152,0,1.0,quasi_exact_match,boolq_id11152_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11042,0,1.0,quasi_exact_match,boolq_id11042_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10155,0,1.0,quasi_exact_match,boolq_id10155_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id9449,0,0.0,quasi_exact_match,boolq_id9449_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11419,0,1.0,quasi_exact_match,boolq_id11419_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12674,0,1.0,quasi_exact_match,boolq_id12674_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10946,0,1.0,quasi_exact_match,boolq_id10946_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id9916,0,1.0,quasi_exact_match,boolq_id9916_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10614,0,1.0,quasi_exact_match,boolq_id10614_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11911,0,1.0,quasi_exact_match,boolq_id11911_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10313,0,1.0,quasi_exact_match,boolq_id10313_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11097,0,1.0,quasi_exact_match,boolq_id11097_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10666,0,1.0,quasi_exact_match,boolq_id10666_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11004,0,1.0,quasi_exact_match,boolq_id11004_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id9544,0,1.0,quasi_exact_match,boolq_id9544_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11800,0,1.0,quasi_exact_match,boolq_id11800_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10102,0,1.0,quasi_exact_match,boolq_id10102_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11159,0,1.0,quasi_exact_match,boolq_id11159_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12675,0,0.0,quasi_exact_match,boolq_id12675_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10875,0,1.0,quasi_exact_match,boolq_id10875_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12141,0,1.0,quasi_exact_match,boolq_id12141_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10133,0,1.0,quasi_exact_match,boolq_id10133_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10797,0,0.0,quasi_exact_match,boolq_id10797_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11522,0,1.0,quasi_exact_match,boolq_id11522_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11774,0,1.0,quasi_exact_match,boolq_id11774_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12570,0,1.0,quasi_exact_match,boolq_id12570_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11199,0,0.0,quasi_exact_match,boolq_id11199_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id9926,0,0.0,quasi_exact_match,boolq_id9926_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11991,0,1.0,quasi_exact_match,boolq_id11991_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12579,0,1.0,quasi_exact_match,boolq_id12579_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11505,0,1.0,quasi_exact_match,boolq_id11505_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12263,0,1.0,quasi_exact_match,boolq_id12263_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12053,0,0.0,quasi_exact_match,boolq_id12053_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12174,0,1.0,quasi_exact_match,boolq_id12174_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id11089,0,1.0,quasi_exact_match,boolq_id11089_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10404,0,1.0,quasi_exact_match,boolq_id10404_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id12606,0,1.0,quasi_exact_match,boolq_id12606_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10139,0,1.0,quasi_exact_match,boolq_id10139_0,valid,
ai21_j2-jumbo,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.3/boolq:model=ai21_j2-jumbo,data_augmentation=canonical",id10710,0,1.0,quasi_exact_match,boolq_id10710_0,valid,
