,model,balanced_score,n_samples,trial_num,win_rate,scenario
2,ai21_j2-large,0.6420555555555555,700,9,0.5,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7675530158730159,700,9,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.5344296998420222,700,9,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6443695238095238,700,9,0.6666666666666666,civil_comments
6,writer_palmyra-x,0.0011569841269841,700,9,0.0,civil_comments
0,ai21_j2-grande,0.3684994444444445,200,0,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.8058394444444444,200,0,1.0,civil_comments
2,ai21_j2-large,0.7167516666666667,200,0,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7815427777777778,200,0,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.6209148148148148,200,0,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6600594444444444,200,0,0.5,civil_comments
6,writer_palmyra-x,0.0,200,0,0.0,civil_comments
0,ai21_j2-grande,0.3684994444444445,200,1,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.8058394444444444,200,1,1.0,civil_comments
2,ai21_j2-large,0.7167516666666667,200,1,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7815427777777778,200,1,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.6209148148148148,200,1,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6600594444444444,200,1,0.5,civil_comments
6,writer_palmyra-x,0.0,200,1,0.0,civil_comments
0,ai21_j2-grande,0.3684994444444445,200,2,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.8058394444444444,200,2,1.0,civil_comments
2,ai21_j2-large,0.7167516666666667,200,2,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7815427777777778,200,2,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.6209148148148148,200,2,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6600594444444444,200,2,0.5,civil_comments
6,writer_palmyra-x,0.0,200,2,0.0,civil_comments
0,ai21_j2-grande,0.3684994444444445,200,3,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.8058394444444444,200,3,1.0,civil_comments
2,ai21_j2-large,0.7167516666666667,200,3,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7815427777777778,200,3,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.6209148148148148,200,3,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6600594444444444,200,3,0.5,civil_comments
6,writer_palmyra-x,0.0,200,3,0.0,civil_comments
0,ai21_j2-grande,0.3684994444444445,200,4,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.8058394444444444,200,4,1.0,civil_comments
2,ai21_j2-large,0.7167516666666667,200,4,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7815427777777778,200,4,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.6209148148148148,200,4,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6600594444444444,200,4,0.5,civil_comments
6,writer_palmyra-x,0.0,200,4,0.0,civil_comments
0,ai21_j2-grande,0.3684994444444445,200,5,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.8058394444444444,200,5,1.0,civil_comments
2,ai21_j2-large,0.7167516666666667,200,5,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7815427777777778,200,5,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.6209148148148148,200,5,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6600594444444444,200,5,0.5,civil_comments
6,writer_palmyra-x,0.0,200,5,0.0,civil_comments
0,ai21_j2-grande,0.3684994444444445,200,6,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.8058394444444444,200,6,1.0,civil_comments
2,ai21_j2-large,0.7167516666666667,200,6,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7815427777777778,200,6,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.6209148148148148,200,6,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6600594444444444,200,6,0.5,civil_comments
6,writer_palmyra-x,0.0,200,6,0.0,civil_comments
0,ai21_j2-grande,0.3684994444444445,200,7,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.8058394444444444,200,7,1.0,civil_comments
2,ai21_j2-large,0.7167516666666667,200,7,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7815427777777778,200,7,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.6209148148148148,200,7,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6600594444444444,200,7,0.5,civil_comments
6,writer_palmyra-x,0.0,200,7,0.0,civil_comments
0,ai21_j2-grande,0.3684994444444445,200,8,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.8058394444444444,200,8,1.0,civil_comments
2,ai21_j2-large,0.7167516666666667,200,8,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7815427777777778,200,8,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.6209148148148148,200,8,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6600594444444444,200,8,0.5,civil_comments
6,writer_palmyra-x,0.0,200,8,0.0,civil_comments
0,ai21_j2-grande,0.3684994444444445,200,9,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.8058394444444444,200,9,1.0,civil_comments
2,ai21_j2-large,0.7167516666666667,200,9,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7815427777777778,200,9,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.6209148148148148,200,9,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6600594444444444,200,9,0.5,civil_comments
6,writer_palmyra-x,0.0,200,9,0.0,civil_comments
0,ai21_j2-grande,0.4535377777777778,50,0,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.809888888888889,50,0,1.0,civil_comments
2,ai21_j2-large,0.7774933333333334,50,0,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7774933333333334,50,0,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.589010101010101,50,0,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6803066666666666,50,0,0.5,civil_comments
6,writer_palmyra-x,0.0,50,0,0.0,civil_comments
0,ai21_j2-grande,0.4535377777777778,50,1,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.809888888888889,50,1,1.0,civil_comments
2,ai21_j2-large,0.7774933333333334,50,1,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7774933333333334,50,1,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.589010101010101,50,1,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6803066666666666,50,1,0.5,civil_comments
6,writer_palmyra-x,0.0,50,1,0.0,civil_comments
0,ai21_j2-grande,0.4535377777777778,50,2,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.809888888888889,50,2,1.0,civil_comments
2,ai21_j2-large,0.7774933333333334,50,2,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7774933333333334,50,2,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.589010101010101,50,2,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6803066666666666,50,2,0.5,civil_comments
6,writer_palmyra-x,0.0,50,2,0.0,civil_comments
0,ai21_j2-grande,0.4535377777777778,50,3,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.809888888888889,50,3,1.0,civil_comments
2,ai21_j2-large,0.7774933333333334,50,3,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7774933333333334,50,3,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.589010101010101,50,3,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6803066666666666,50,3,0.5,civil_comments
6,writer_palmyra-x,0.0,50,3,0.0,civil_comments
0,ai21_j2-grande,0.4535377777777778,50,4,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.809888888888889,50,4,1.0,civil_comments
2,ai21_j2-large,0.7774933333333334,50,4,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7774933333333334,50,4,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.589010101010101,50,4,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6803066666666666,50,4,0.5,civil_comments
6,writer_palmyra-x,0.0,50,4,0.0,civil_comments
0,ai21_j2-grande,0.4535377777777778,50,5,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.809888888888889,50,5,1.0,civil_comments
2,ai21_j2-large,0.7774933333333334,50,5,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7774933333333334,50,5,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.589010101010101,50,5,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6803066666666666,50,5,0.5,civil_comments
6,writer_palmyra-x,0.0,50,5,0.0,civil_comments
0,ai21_j2-grande,0.4535377777777778,50,6,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.809888888888889,50,6,1.0,civil_comments
2,ai21_j2-large,0.7774933333333334,50,6,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7774933333333334,50,6,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.589010101010101,50,6,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6803066666666666,50,6,0.5,civil_comments
6,writer_palmyra-x,0.0,50,6,0.0,civil_comments
0,ai21_j2-grande,0.4535377777777778,50,7,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.809888888888889,50,7,1.0,civil_comments
2,ai21_j2-large,0.7774933333333334,50,7,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7774933333333334,50,7,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.589010101010101,50,7,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6803066666666666,50,7,0.5,civil_comments
6,writer_palmyra-x,0.0,50,7,0.0,civil_comments
0,ai21_j2-grande,0.4535377777777778,50,8,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.809888888888889,50,8,1.0,civil_comments
2,ai21_j2-large,0.7774933333333334,50,8,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7774933333333334,50,8,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.589010101010101,50,8,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6803066666666666,50,8,0.5,civil_comments
6,writer_palmyra-x,0.0,50,8,0.0,civil_comments
0,ai21_j2-grande,0.4535377777777778,50,9,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.809888888888889,50,9,1.0,civil_comments
2,ai21_j2-large,0.7774933333333334,50,9,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7774933333333334,50,9,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.589010101010101,50,9,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6803066666666666,50,9,0.5,civil_comments
6,writer_palmyra-x,0.0,50,9,0.0,civil_comments
0,ai21_j2-grande,0.4454388888888888,20,0,0.3333333333333333,civil_comments
1,ai21_j2-jumbo,0.8098888888888889,20,0,1.0,civil_comments
2,ai21_j2-large,0.7693944444444444,20,0,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7693944444444444,20,0,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.4049444444444444,20,0,0.16666666666666666,civil_comments
5,writer_palmyra-instruct-30,0.6884055555555555,20,0,0.5,civil_comments
6,writer_palmyra-x,0.0,20,0,0.0,civil_comments
0,ai21_j2-grande,0.4454388888888888,20,1,0.3333333333333333,civil_comments
1,ai21_j2-jumbo,0.8098888888888889,20,1,1.0,civil_comments
2,ai21_j2-large,0.7693944444444444,20,1,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7693944444444444,20,1,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.4049444444444444,20,1,0.16666666666666666,civil_comments
5,writer_palmyra-instruct-30,0.6884055555555555,20,1,0.5,civil_comments
6,writer_palmyra-x,0.0,20,1,0.0,civil_comments
0,ai21_j2-grande,0.4454388888888888,20,2,0.3333333333333333,civil_comments
1,ai21_j2-jumbo,0.8098888888888889,20,2,1.0,civil_comments
2,ai21_j2-large,0.7693944444444444,20,2,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7693944444444444,20,2,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.4049444444444444,20,2,0.16666666666666666,civil_comments
5,writer_palmyra-instruct-30,0.6884055555555555,20,2,0.5,civil_comments
6,writer_palmyra-x,0.0,20,2,0.0,civil_comments
0,ai21_j2-grande,0.4454388888888888,20,3,0.3333333333333333,civil_comments
1,ai21_j2-jumbo,0.8098888888888889,20,3,1.0,civil_comments
2,ai21_j2-large,0.7693944444444444,20,3,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7693944444444444,20,3,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.4049444444444444,20,3,0.16666666666666666,civil_comments
5,writer_palmyra-instruct-30,0.6884055555555555,20,3,0.5,civil_comments
6,writer_palmyra-x,0.0,20,3,0.0,civil_comments
0,ai21_j2-grande,0.4454388888888888,20,4,0.3333333333333333,civil_comments
1,ai21_j2-jumbo,0.8098888888888889,20,4,1.0,civil_comments
2,ai21_j2-large,0.7693944444444444,20,4,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7693944444444444,20,4,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.4049444444444444,20,4,0.16666666666666666,civil_comments
5,writer_palmyra-instruct-30,0.6884055555555555,20,4,0.5,civil_comments
6,writer_palmyra-x,0.0,20,4,0.0,civil_comments
0,ai21_j2-grande,0.4454388888888888,20,5,0.3333333333333333,civil_comments
1,ai21_j2-jumbo,0.8098888888888889,20,5,1.0,civil_comments
2,ai21_j2-large,0.7693944444444444,20,5,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7693944444444444,20,5,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.4049444444444444,20,5,0.16666666666666666,civil_comments
5,writer_palmyra-instruct-30,0.6884055555555555,20,5,0.5,civil_comments
6,writer_palmyra-x,0.0,20,5,0.0,civil_comments
0,ai21_j2-grande,0.4454388888888888,20,6,0.3333333333333333,civil_comments
1,ai21_j2-jumbo,0.8098888888888889,20,6,1.0,civil_comments
2,ai21_j2-large,0.7693944444444444,20,6,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7693944444444444,20,6,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.4049444444444444,20,6,0.16666666666666666,civil_comments
5,writer_palmyra-instruct-30,0.6884055555555555,20,6,0.5,civil_comments
6,writer_palmyra-x,0.0,20,6,0.0,civil_comments
0,ai21_j2-grande,0.4454388888888888,20,7,0.3333333333333333,civil_comments
1,ai21_j2-jumbo,0.8098888888888889,20,7,1.0,civil_comments
2,ai21_j2-large,0.7693944444444444,20,7,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7693944444444444,20,7,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.4049444444444444,20,7,0.16666666666666666,civil_comments
5,writer_palmyra-instruct-30,0.6884055555555555,20,7,0.5,civil_comments
6,writer_palmyra-x,0.0,20,7,0.0,civil_comments
0,ai21_j2-grande,0.4454388888888888,20,8,0.3333333333333333,civil_comments
1,ai21_j2-jumbo,0.8098888888888889,20,8,1.0,civil_comments
2,ai21_j2-large,0.7693944444444444,20,8,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7693944444444444,20,8,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.4049444444444444,20,8,0.16666666666666666,civil_comments
5,writer_palmyra-instruct-30,0.6884055555555555,20,8,0.5,civil_comments
6,writer_palmyra-x,0.0,20,8,0.0,civil_comments
0,ai21_j2-grande,0.4454388888888888,20,9,0.3333333333333333,civil_comments
1,ai21_j2-jumbo,0.8098888888888889,20,9,1.0,civil_comments
2,ai21_j2-large,0.7693944444444444,20,9,0.6666666666666666,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7693944444444444,20,9,0.6666666666666666,civil_comments
4,together_redpajama-incite-base-3b-v1,0.4049444444444444,20,9,0.16666666666666666,civil_comments
5,writer_palmyra-instruct-30,0.6884055555555555,20,9,0.5,civil_comments
6,writer_palmyra-x,0.0,20,9,0.0,civil_comments
0,ai21_j2-grande,0.3081226666666666,1000,0,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.7763867777777778,1000,0,1.0,civil_comments
2,ai21_j2-large,0.6080705555555556,1000,0,0.5,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7478923333333334,1000,0,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.5129560723514213,1000,0,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6265078888888889,1000,0,0.6666666666666666,civil_comments
6,writer_palmyra-x,0.002,1000,0,0.0,civil_comments
0,ai21_j2-grande,0.3081226666666666,1000,1,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.7763867777777778,1000,1,1.0,civil_comments
2,ai21_j2-large,0.6080705555555556,1000,1,0.5,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7478923333333334,1000,1,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.5129560723514213,1000,1,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6265078888888889,1000,1,0.6666666666666666,civil_comments
6,writer_palmyra-x,0.002,1000,1,0.0,civil_comments
0,ai21_j2-grande,0.3081226666666666,1000,2,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.7763867777777778,1000,2,1.0,civil_comments
2,ai21_j2-large,0.6080705555555556,1000,2,0.5,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7478923333333334,1000,2,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.5129560723514213,1000,2,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6265078888888889,1000,2,0.6666666666666666,civil_comments
6,writer_palmyra-x,0.002,1000,2,0.0,civil_comments
0,ai21_j2-grande,0.3081226666666666,1000,3,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.7763867777777778,1000,3,1.0,civil_comments
2,ai21_j2-large,0.6080705555555556,1000,3,0.5,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7478923333333334,1000,3,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.5129560723514213,1000,3,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6265078888888889,1000,3,0.6666666666666666,civil_comments
6,writer_palmyra-x,0.002,1000,3,0.0,civil_comments
0,ai21_j2-grande,0.3081226666666666,1000,4,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.7763867777777778,1000,4,1.0,civil_comments
2,ai21_j2-large,0.6080705555555556,1000,4,0.5,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7478923333333334,1000,4,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.5129560723514213,1000,4,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6265078888888889,1000,4,0.6666666666666666,civil_comments
6,writer_palmyra-x,0.002,1000,4,0.0,civil_comments
0,ai21_j2-grande,0.3081226666666666,1000,5,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.7763867777777778,1000,5,1.0,civil_comments
2,ai21_j2-large,0.6080705555555556,1000,5,0.5,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7478923333333334,1000,5,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.5129560723514213,1000,5,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6265078888888889,1000,5,0.6666666666666666,civil_comments
6,writer_palmyra-x,0.002,1000,5,0.0,civil_comments
0,ai21_j2-grande,0.3081226666666666,1000,6,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.7763867777777778,1000,6,1.0,civil_comments
2,ai21_j2-large,0.6080705555555556,1000,6,0.5,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7478923333333334,1000,6,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.5129560723514213,1000,6,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6265078888888889,1000,6,0.6666666666666666,civil_comments
6,writer_palmyra-x,0.002,1000,6,0.0,civil_comments
0,ai21_j2-grande,0.3081226666666666,1000,7,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.7763867777777778,1000,7,1.0,civil_comments
2,ai21_j2-large,0.6080705555555556,1000,7,0.5,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7478923333333334,1000,7,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.5129560723514213,1000,7,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6265078888888889,1000,7,0.6666666666666666,civil_comments
6,writer_palmyra-x,0.002,1000,7,0.0,civil_comments
0,ai21_j2-grande,0.3081226666666666,1000,8,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.7763867777777778,1000,8,1.0,civil_comments
2,ai21_j2-large,0.6080705555555556,1000,8,0.5,civil_comments
3,openai_gpt-3.5-turbo-0301,0.7478923333333334,1000,8,0.8333333333333334,civil_comments
4,together_redpajama-incite-base-3b-v1,0.5129560723514213,1000,8,0.3333333333333333,civil_comments
5,writer_palmyra-instruct-30,0.6265078888888889,1000,8,0.6666666666666666,civil_comments
6,writer_palmyra-x,0.002,1000,8,0.0,civil_comments
0,ai21_j2-grande,0.3081226666666666,1000,9,0.16666666666666666,civil_comments
1,ai21_j2-jumbo,0.7763867777777778,1000,9,1.0,civil_comments
